Local en calle del Olmo, Madrid, Lavapiés-Embajadores, Madrid;240.000;45;911 797 031;local en rentabilidad, zona lavapies, rentabilidad actual 7,5%, actividad de bar, 45 metros en planta calle mas sotano, local en zona Ant...
Local en Hermosilla, Goya, Madrid;3.400.000;830;916 358 417;IDEAL INVERSORES, excelente local comercial en pleno corazón del barrio de Salamanca, (a pocos metros de El Corte Inglés de Goya) local d...
Local en calle Serrano, Madrid, Castellana, Madrid;7.200.000;460;916 352 875;^^**^^ ZONA PRIME CALLE SERRANO^^**^^^ Se vende o alquila, Local comercial de 460 mts construidos, 360 mts útiles en 2 plantas.. Inmejora...
Local en calle toledo, Imperial, Madrid;600.000;98;911 797 031;Local en rentabilidad, El local se encuentra situado en la zona centro de madrid, zona puerta toledo, • Superficie: 98, 80 metros útiles...
Local en LEÑEROS, Bellas Vistas, Madrid;260.000;196;608 661 335;Local comercial de 196 m², ubicado a escasos 3 minutos de la parada de metro Francos Rodríguez, entrada de acceso a pie de calle. Distri...
Local en calle Alfredo Castro Camba, Madrid, San Diego, Madrid;145.000;150;912 661 564;¡EN EXCLUSIVA! LOCAL IDEAL PARA INVERTIR.. . INMOBILIARIA MAQUEDA vende Local-Garaje de 150m², permite hacer dos viviendas de 50m² cada u...
Local en calle Alejandrina Moran, Lucero, Madrid;240.000;300;918 004 115;Oficina de TECNOCASA trabajando sin parar desde 1998 únicamente en MADRID el barrio de LUCERO vende: Local en planta calle destinado a al...
Nave en calle Vicenta Villegas, Lucero, Madrid;180.000;130;918 004 115;Oficina de TECNOCASA trabajando sin parar desde 1998 únicamente en MADRID el barrio de LUCERO vende: Local antiguo almacén con entrada de...
Local en calle de Luis I, Ensanche de Vallecas - La Gavia, Madrid;2.980.000;1.740;913 528 568;Nuestra nave ubicada en el polígono industrial de Vallecas cuenta con excelentes comunicaciones a través de transporte privado, con acces...
Local en calle de San Bernardo, Madrid, Malasaña-Universidad, Madrid;790.000;91;916 358 417;Bar restaurante con licencia definitiva de hostelería, con salida de humos, excelente ubicación, en una de las calles más comerciales de...
Local en calle de Embajadores, 113, Delicias, Madrid;145.900;52;662 544 608;Local en VENTA con una situación excelente, con amplias vistas en la C/ Embajadores con mucho paso de personas hacia metro Delicias muy c...
Local en calle de Espoz y Mina, Madrid, s/n, Sol, Madrid;5.000.000;663;912 664 217;Madrid centro, junto a Puerta del Sol, calle Espoz y Mina magnífico local comercial de 663m2  consta de 3 plantas, planta baja con acceso...
Local en Carlos Daban, San Isidro, Madrid;90.000;57;914 878 191;Local convertido a vivienda a falta de cambio de uso. 57 metros de 2 dormitorios y un baño. Reformado. Dispone de 3 altillos. Tiene aire...
Local o nave en San Bartolome, Chueca-Justicia, Madrid;550.000;130;916 353 746;Local 130 m² en Madrid, Madrid EXTRAORDINARIO LOCAL A LA VENTA Local de 130 m² en Madrid, en Chueca, una de las zonas más solicitadas de...
Local en calle Alberto Aguilera, 17, Malasaña-Universidad, Madrid;1.690.000;313;912 178 859;" EMPIRE ESTATE REALTY vende espectacular local de 313,81 metros cuadrados totalmente reformado con magnificas calidades, distribuido en...
Local en calle de Gallur, Madrid, Los Cármenes, Madrid;90.000;100;914 878 191;Local en la zona de Laguna. Local de 100 metros cuadrados, con oficina, cocina, baño y almacén o taller. El último uso era un taller de f...
Local en calle de Alberto Aguilera, Madrid, Malasaña-Universidad, Madrid;7.500.000;2.050;914 890 476;Venta en rentabilidad. Locales en explotación con varios negocios en funcionamiento. EXCELENTE UBICACIÓN, en la calle Alberto Aguilera de...
Nave en calle Mariano Carderera, Puerta del Ángel, Madrid;245.000;293;914 891 774;TECNOCASA ESTUDIO PERICLES S. L VENDE: Nave destinada a garaje, que cuenta con 8 plazas de garaje y 6 plazas de moto, actualmente todas e...
Local en calle de los Urquiza, Pueblo Nuevo, Madrid;65.000;63;912 781 227;"Tecnocasa Agencia inmobiliaria de MADRID zona QUINTANA – CALLE ALCALA – PUEBLO NUEVO" vende LOCAL EN PLENA CALLE COMERCIAL” EXCELENTE O...
Local en calle Olivo, Aravaca, Madrid;180.000;62;918 008 376;Estupendo local en venta en la calle Olivo, una de las zonas más comerciales de Aravaca. Muy bien comunicado, encontramos autobuses y tax...
Local en Portazgo, Madrid;52.890;55;913 035 608;52 m2 local habilitado como vivienda, estancia principal con cocina americana 1 baño completo con plato de ducha cocina totalmente equipa...
Local en Castellana, Madrid;530.000;121;912 175 629;Local en ALTA RENTABILIDAD, cercana al 6%, con contrato de ALQUILER actualmente VIGENTE. Gómez y Basha pone a su disposición este magní...
Local en Casco Histórico de Barajas, Madrid;62.760;45;919 917 057;Se vende local comercial a pie de calle de 45m², con muchas posibilidades, situado en el casco histórico de Barajas, cuenta con distintas...
Local en camino Viejo de Leganés, Puerta Bonita, Madrid;200.000;592;914 891 176;Este Local se encuentra en una zona rodeada de locales comerciales y, además, tiene una gran cantidad de bienes y servicios, entre los qu...
Local en Ambroz, Madrid;110.000;78;917 753 176;Redpiso Valderribas vende local diáfano ideal para cambio de uso. Frente al parque. Alta rentabilidad. Especial inversores. Para visitas...
Local en plaza Alcalde Brell, Abrantes, Madrid;109.000;67;602 229 419;Comercio/Local de 67 metros cuadrados, de una sola planta a pie de calle, amplia fachada acristalada que le aportan luz natural haciendo...
Local en Quintana, Madrid;165.000;70;918 315 618;Redpiso vende local comercial, completo, EN FUNCIONAMIENTO, con licencias activas, equipamiento completo, preparado para iniciar activida...
Local en Valdeacederas, Madrid;262.000;174;915 799 226;REF. 6102/740. Bar-restaurante con vivienda arriba (2 dormitorios, salón, baño). Reformado. Salida de humos. Con licencia. No hay exclusi...
Local en calle José Maurelo, Aluche, Madrid;250.000;543;914 898 352;Amâbit, vende nave de 543 metros cuadrados. Cuenta con una estancia diáfana, 2 oficinas, 2 baños. Tiene paso de carruajes, vado de vehícu...
Local en calle Jose Antonio Fernandez Ordoñez con Avd Manuel Frarga Iribarne, s/n, Valdebebas - Valdefuentes, Madrid;381.700;182;916 358 269;None
Local en calle Jose Antonio Fernandez Ordoñez con Avd Manuel Frarga Iribarne, s/n, Valdebebas - Valdefuentes, Madrid;385.500;193;916 358 269;None
Local en calle Jose Antonio Fernandez Ordoñez con Avd Manuel Frarga Iribarne, s/n, Valdebebas - Valdefuentes, Madrid;356.800;170;916 358 269;None
Local en Camarena, Aluche, Madrid;75.000;50;912 175 068;TECNOCASA vende local comercial en Calle Camarena de 50 m2 distribuidos en: amplia sala, una segunda estancia y aseo. Muy luminoso con po...
Nave en paseo Talleres, San Andrés, Madrid;135.000;80;913 699 495;Se vende Bar - Restaurante ubicado en en Polígono Industrial de Villaverde Alto, en funcionamiento desde hace 20 años con buena cartera d...
Local en avenida del Padre Piquer, Madrid, Aluche, Madrid;195.000;180;912 186 394;TECNOCASA vende local comercial en Avenida Padre Piquer de 180 m2 distribuidos en: Dos plantas diáfanas: Primera a pie de calle y la seg...
Local en calle Illescas, Madrid, Aluche, Madrid;79.500;73;912 186 394;TECNOCASA VENDE local comercial en plena Calle ILLESCAS de 73 m2 distribuido en dos plantas: En la primera adecuada para atención al públ...
Local en paseo de la Castellana, 105, Cuatro Caminos, Madrid;540.000;148;912 176 451;Magnífico local en Paseo de la Castellana. Exterior, muy luminoso. Dos entradas, la principal y comercial por la plaza de Manolete y la e...
Local en avenida Real, 15, Casco Histórico de Vicálvaro, Madrid;110.000;110;609 294 034;None
Local en ALVAREZ, Ventilla-Almenara, Madrid;105.000;81;914 892 502;Se vende local de esquina con 2 escaparates, diáfano de 81 m2 con aseo. Muy cerca del metro de Ventilla. Mejor ver.
Local en Niño Jesús, Madrid;750.000;240;678 538 033;REF. 1710/215. ¡ OPORTUNIDAD! Amplio local ideal para cualquier tipo de negocio, oficina o transformación de local a vivienda. Constan u...
Local en Lavapiés-Embajadores, Madrid;230.000;60;917 468 971;REF. 1808/148. NO COBRAMOS HONORARIOS AL COMPRADOR. TRATO DIRECTO CON LA PROPIEDAD, TOTAL TRANSPARENCIA. Bar de copas en venta en una de...
Local en Chueca-Justicia, Madrid;1.400.000;226;917 434 488;REF. 5407/2199. Local comercial en calle comercial de primera línea de la zona de Fuencarral. Ubicación privilegiada a pie de calle, con...
Local en Las Tablas, Madrid;450.000;119;647 778 976;REF. 1338/116. SUPER OPORTUNIDAD SIN TRASPASO desde hoy! Gestión en exclusiva de excelente local en gran esquinazo CON TODA LA MAQUINARIA...
Local en calle Maricara 29 -, 31, Butarque, Madrid;120.000;93;911 797 054;None
Local en Entrevías, Madrid;2.690.000;3.000;917 434 488;REF. 5407/2215. VENTA DEL EDIFICIO ENTERO (ANTIGUO MERCADO) Venta de local comercial de 3000 m2 en antiguo mercado o venta del mercado al...
Local en Palacio, Madrid;490.000;156;637 763 609;REF. 1327/872. Artecasas, área de negocios, presenta en RENTABILIDAD este magnifico local de copas en la calle Bailen. Alquilado desde h...
Local en Portazgo, Madrid;96.000;75;911 363 142;REF: 2064 Inmobiliaria Kronox vende local comercial con una superficie de 75 metros cuadrados. Está a pie de calle con lo cual le da much...
Local en Pueblo Nuevo, Madrid;230.000;230;918 002 537;Increíble local comercial situado en zona comercial inmejorable, próximo a la calle Alcalá y cercano al metro de Pueblo Nuevo. Dispone d...
Local en Ventas, Madrid;210.000;100;918 002 537;Buen local de 100 m2, montado como bar, con licencia. Construido con muy buenos materiales y reciente reforma listo para entrar a trabaja...
Local en Lavapiés-Embajadores, Madrid;199.990;61;918 002 537;Amplio local diáfano en venta en pleno centro de Madrid, por la Latina, zona muy concurrida por los turistas, muy cercano a los metros La...
Local en Portazgo, Madrid;85.000;77;918 266 110;Local exterior de 77 metros cuadrados para reformar, situado en buena zona comercial, con 2 estancias y portón de seguridad. Suelos de gr...
Nave en Estrella, Madrid;840.000;300;None;Situado en la Calle Antonio Casero. ESPACIO SINGULAR EN O’DONNELL, nave de uso industrial, terciario comercial y oficinas, recreativo en...
Local en Abrantes, Madrid;38.470;24;914 691 139;REDPISO ZONA OPORTO dispone de LOCAL a la venta, situado a pocos metros de avenida abrantes. Buena oportunidad de inversión.
Local en San Andrés, Madrid;47.000;82;917 988 319;Se vende local comercial en Villaverde Alto de 82 m2. Cuenta con almacén de 39 m2, zona comercial de 25 m2 y aseo. Entrada con cristaler...
Local en Concepción, Madrid;57.260;62;913 269 662;Excelente ubicación, en Barrio La Concepción, zona muy tranquila y con todos los servicios. sótano (sin cédula de habitabilidad), de 62 m...
Local en calle Mayor, Sol, Madrid;80.000;36;912 787 839;NetHome no cobra comisión al comprador y solo 2.450€ al vendedor por lo que esta casa no tiene intermediarios costosos. Increíble Oportu...
Local en Valencia, Lavapiés-Embajadores, Madrid;375.000;130;911 792 398;Excelente oportunidad" SAFER vende este Local comercial en una de las mejores zonas del centro de la ciudad. Este Local es idóneo para d...
Local en calle Luis Vives, Ciudad Jardín, Madrid;399.000;88;911 368 675;MODE REAL ESTATE® MADRID VENDE En paralelo a Lopez de Hoyos y al lado la plaza de Prosperidad, fantástico local de 88m2 con planta princ...
Local en El Viso, Madrid;2.500.000;370;911 799 367;Estupendo local comercial situado en la zona del viso - castellana, dividido en dos plantas y con una fachada de 12 metros lineales. La p...
Local en Guindalera, Madrid;1.100.000;1.000;918 002 537;Buena Oportunidad ubicación inmejorable único en la zona! Por su gran superficie y excelente distribución rectangular diáfana con solo 4...
Nave en San Andrés, Madrid;169.000;240;912 788 236;Se vende nave a estrenar, en PERFECTO estado y con un precio inmejorable. Situadas en el Polígono La Resina de Villaverde Alto (Madrid),...
Local en Chueca-Justicia, Madrid;600.000;104;917 434 488;REF. 5407/2211. Local comercial en calle comercial de primera línea en la zona de Fuencarral. Ubicación privilegiada a pie de calle, con...
Local en Chueca-Justicia, Madrid;1.250.000;200;912 663 489;Local en rentabilidad con salida de humos ubicado en la zona de Alonso Martínez. Dispone de una superficie de 200 m2. Muy próximo a la pl...
Local en Entrevías, Madrid;70.000;118;918 266 110;Local exterior a reformar de 118 metros cuadrados aproximadamente. Consta de 2 estancias y 1 aseo. Tiene salida de humos  y cierre abatib...
Local en Palomeras Bajas, Madrid;182.000;95;918 266 110;¡ R E B A J A D O! Local exterior de 95 metros cuadrados aproximadamente, situado en buena zona comercial. Tiene sala de bar, almacén y...
Local en calle del Ave María, 35, Lavapiés-Embajadores, Madrid;119.800;44;649 640 377;Venta de local para cualquier actividad comercial. Tambien posibilidad de convertir en vivienda. 2 ventanas y patio de comunidad. Finca r...
Local en calle Vicente Espinel, Pueblo Nuevo, Madrid;98.000;65;918 002 537;Local planta calle de 60 m2 próximo a ciudad lineal, antes destinado a bar de copas, mucha fachada, zona comercial, apto para cualquier t...
Local en calle Sombrerete, Lavapiés-Embajadores, Madrid;193.000;69;918 002 537;Local comercial en esquina, con fachada a la calle Sombrerete. Zona comercial. Apto para varios tipos de actividad. Salida de emergencia....
Local en Buena Vista, Madrid;1.150.000;1.514;912 787 193;FyH FINANCE HOME VENDE LOCAL COMERCIAL en Carabanchel Alto. Superficie de 1.514 m2, distribuidos en 2 plantas (baja y semisotano). La pr...
Local en calle de Fernán Gonzalez, Goya, Madrid;500.000;150;619 242 638;Gran local comercial en Fernán González, situado a pie de calle. Ideal para diferentes negocios. Esquinazo entre 2 calles con escaparat...
Local en calle de la Virgen de la Fuencisla, Concepción, Madrid;148.500;146;914 898 352;Amâbit, vende local de 146 metros cuadrados en Barrio de la Concepción. El local está distribuido en dos plantas, tiene baño y acceso a u...
Local en travesía San Mateo, 16, Chueca-Justicia, Madrid;390.000;55;659 600 023;Oportunidad de Inversión, magnífico local en Venta en Rentabilidad (4,62%). Contrato firmado en mayo del 16, por una duración de 10 años....
Nave en calle de Peña de la Atalaya, 38, San Diego, Madrid;80.000;95;686 663 682;Nave situada en una calle tranquila, con poco paso de vehiculos. Cerca de vias comerciales como la Avda San Diego y la C/ Carlos Martín Á...
Local en Nuevos Ministerios-Ríos Rosas, Madrid;1.200.000;318;911 221 874;Local reformado de 318 m2. junto metro Alonso Cano. Distribuido en planta calle de 230 m2. con entrada independiente. Zona diáfana de ofi...
